LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLArange,planet_rad,c,A,Ephermis Time,UTC,Orbit
192.26501,-0.94608,-2434.46993,388659.59744,3392548.99654,1.12740,0.03323,10126456.56978,1999-05-29T02:43:25.573,15041.03840
192.27498,-0.90484,-2449.10684,388669.78843,3392546.80136,1.13363,0.03378,9932592.80013,1999-09-03T05:05:25.664,15012.81569
192.28501,-0.84904,-2459.61483,388703.89139,3392536.09364,1.10969,0.03268,9883547.72953,1999-10-26T15:25:40.291,15005.83321
192.29502,-0.83487,-2457.72674,388705.78341,3392532.05817,1.09978,0.03338,9884543.86299,1999-04-03T15:06:07.374,15006.57047
192.30501,-0.82625,-2450.92572,388703.24817,3392539.35671,1.10033,0.03344,9795785.80990,2001-02-04T02:56:03.988,14997.00372
192.31500,-0.79796,-2458.76587,388729.65111,3392532.14268,1.10417,0.03214,9944733.98937,2000-08-14T23:42:50.401,15015.27928
192.32502,-0.74392,-2469.48142,388759.72513,3392520.23957,1.11454,0.03235,9783495.49327,1999-08-27T00:29:40.150,14995.22462
192.33498,-0.81387,-2457.81997,388712.17111,3392529.37115,1.11250,0.03320,9877145.91289,1999-10-31T06:19:04.650,15011.91221
192.34500,-0.87421,-2449.30236,388668.67825,3392543.53677,1.12832,0.03208,9803382.44335,2000-04-08T13:16:20.449,14995.34698
192.35500,-0.95341,-2422.71567,388603.50674,3392571.80510,1.13385,0.04130,10013501.45069,1999-04-03T15:05:58.373,15025.11246
192.36498,-1.02888,-2435.12526,388563.07175,3392565.15132,1.14459,0.05394,10154439.35525,1999-07-21T13:02:57.234,15042.24881
192.37503,-1.00133,-2447.37364,388601.02939,3392550.05521,1.13061,0.04940,10189905.83092,2000-08-14T23:42:41.401,15052.52620
192.38501,-1.00710,-2460.52002,388601.22551,3392537.77373,1.10762,0.04933,9878514.56147,1999-03-17T16:11:44.628,15005.37108
192.39501,-1.05875,-2445.47613,388581.14566,3392547.15081,1.11260,0.04905,10183791.88783,2000-05-24T18:59:31.015,15048.86845
192.40504,-1.11336,-2436.32248,388548.02800,3392553.80673,1.11659,0.05406,10279929.88434,1999-08-07T11:55:01.497,15066.02207
192.41500,-0.92346,-2466.58676,388674.89218,3392525.50607,1.14227,0.03240,10094903.18458,1999-05-29T02:43:02.973,15039.26778
192.42501,-0.97156,-2464.75992,388650.19067,3392529.07065,1.14280,0.02796,10126722.51855,1999-03-03T06:59:05.467,15040.62342
192.43499,-0.91964,-2452.58153,388651.20910,3392542.26787,1.11747,0.01571,9899162.50892,1999-07-02T00:29:04.976,15008.23644
192.44501,-0.91948,-2445.51799,388639.10277,3392545.08666,1.12329,0.01666,9763165.17031,1999-10-04T13:08:46.945,14989.45983
192.45501,-0.85139,-2460.27647,388699.19208,3392529.13653,1.12658,0.01670,9904013.41006,2000-02-15T02:57:41.888,15009.29287
192.46502,-0.77282,-2454.47283,388737.93791,3392533.00406,1.12950,0.01670,9977003.08980,1999-11-02T20:00:45.423,15019.64861
192.47501,-0.80351,-2446.32200,388708.26922,3392538.21667,1.10037,0.01544,10089882.17823,2000-10-09T11:19:26.189,15036.06912
192.48501,-0.83144,-2440.98749,388679.45263,3392545.04625,1.12891,0.01436,9883755.60685,2000-09-17T21:30:28.189,15009.85230
192.49499,-0.79769,-2440.41175,388697.29503,3392547.39629,1.12431,0.01655,9937572.16167,2000-01-07T01:49:33.923,15014.47922
192.50501,-0.74934,-2436.24923,388732.09323,3392548.93114,1.13580,0.01647,10039045.50899,1999-10-14T07:26:12.791,15032.11530
192.51501,-0.76609,-2415.21781,388702.57247,3392561.90927,1.14312,0.01529,9946593.01865,1999-03-27T10:29:22.759,15016.20867
192.52497,-0.80137,-2405.12307,388672.36864,3392569.59852,1.11713,0.01528,9910281.28060,1999-07-04T14:10:45.831,15014.13750
192.53498,-0.80898,-2404.54051,388660.96816,3392571.14425,1.09416,0.01623,9956758.45896,1999-06-07T21:01:03.916,15021.07973
192.54499,-0.83857,-2398.39222,388649.84757,3392576.59484,1.11412,0.01625,10034219.34247,1999-05-14T17:30:18.694,15028.99856
192.55496,-0.84600,-2396.13289,388655.82653,3392574.08374,1.11512,0.01609,10141265.20928,1999-11-24T09:47:05.031,15041.63103
192.56497,-0.86357,-2393.89509,388637.91925,3392578.89407,1.13203,0.01601,10056818.09513,1999-09-03T05:04:42.062,15035.80463
192.57499,-0.86475,-2389.87027,388638.42567,3392583.65695,1.12791,0.01612,10124747.97753,1999-04-30T08:17:46.225,15045.14188
192.58499,-0.86470,-2389.68185,388635.27016,3392584.37038,1.12396,0.01622,10142035.03461,1999-03-17T16:11:14.827,15044.35027
192.59500,-0.86579,-2379.18830,388633.92922,3392596.68509,1.12983,0.01609,10266414.18438,1999-09-12T23:21:38.496,15062.30472
192.60501,-0.97975,-2364.87521,388552.37271,3392607.46554,1.13247,0.01504,10152166.24383,2001-01-30T11:59:37.002,15046.07483
192.61496,-1.07212,-2353.45166,388494.06215,3392614.62953,1.13565,0.01503,10246850.76741,1999-06-22T06:11:58.503,15062.48712
192.62498,-1.09984,-2354.37407,388470.06187,3392616.42327,1.14245,0.01492,10255776.71227,1999-08-10T01:35:40.747,15061.10586
192.63499,-1.04664,-2355.66716,388494.37368,3392612.29825,1.13950,0.01601,10165656.56089,1999-07-14T08:27:04.852,15048.25907
192.64501,-1.14494,-2363.91645,388455.34980,3392607.79166,1.13974,0.01608,10223589.55416,1999-07-02T00:28:33.275,15056.26340
192.65500,-1.14756,-2364.85822,388455.22947,3392606.22124,1.15715,0.01626,10214798.67193,2000-08-05T05:24:37.006,15054.53685
192.66500,-1.06433,-2379.88909,388517.86347,3392589.22714,1.14709,0.01499,10210741.56487,1999-06-07T21:00:44.316,15057.46269
192.67502,-1.15480,-2368.89420,388445.66091,3392597.62297,1.12460,0.01616,9907959.55188,2001-01-08T22:06:26.892,15011.35476
192.68501,-1.25484,-2350.10802,388368.98311,3392612.94276,1.14437,0.01592,9624218.60317,1999-05-07T12:53:43.255,14971.81493
192.69500,-1.29100,-2340.32714,388344.57850,3392623.48723,1.14941,0.01601,9634787.14319,1999-11-12T14:17:05.706,14973.07186
192.70500,-1.17594,-2360.46325,388432.49368,3392603.68867,1.15115,0.01593,9758523.26749,2000-03-10T06:24:52.290,14993.76425
192.71499,-1.05141,-2374.07471,388523.80712,3392586.92706,1.13145,0.01378,10113966.38275,1999-11-17T05:11:11.137,15041.24346
192.72498,-1.04648,-2377.23993,388538.20323,3392582.75309,1.14105,0.01583,10079086.20680,1999-09-17T14:15:31.618,15036.50053
192.73498,-1.06640,-2376.53387,388524.31676,3392582.85602,1.12315,0.01588,10086677.36321,1999-09-24T18:51:03.645,15037.43472
192.74499,-1.06656,-2366.95261,388518.76231,3392592.24293,1.10794,0.01587,10131590.10324,1999-06-22T06:11:38.902,15046.74392
192.75498,-1.11156,-2348.57555,388465.97773,3392611.55139,1.09951,0.01588,9987844.93991,2000-03-20T00:41:25.271,15023.42590
192.76500,-1.17352,-2327.03356,388417.80042,3392631.03834,1.10982,0.01589,10096825.65674,1999-08-21T21:05:05.960,15044.71151
192.77501,-1.11808,-2324.43888,388439.19423,3392627.84653,1.11310,0.03477,10016199.55561,1999-03-03T06:58:12.765,15024.72743
192.78501,-1.19098,-2334.30198,388416.36936,3392619.85997,1.11800,0.03135,10125210.39053,2000-02-22T07:32:11.140,15042.96619
192.79500,-1.16116,-2357.60501,388451.32949,3392599.21541,1.11703,0.03349,10228026.70382,1999-11-10T00:35:27.539,15057.49418
192.80501,-0.93887,-2400.95382,388607.28766,3392567.88874,1.11238,0.03592,10080909.37372,2000-03-12T20:05:57.884,15039.21444
192.81499,-1.11500,-2387.65621,388491.42795,3392584.85863,1.10004,0.02797,10088224.77556,1999-09-12T23:21:05.895,15039.91287
192.82500,-1.11199,-2387.13267,388489.82984,3392587.60646,1.08733,0.01516,10021559.40521,1999-05-21T22:05:49.732,15027.19776
192.83500,-1.24400,-2358.61468,388387.54513,3392616.32037,1.11272,0.01631,10161781.84244,2000-03-27T05:16:32.433,15046.86626
192.84501,-1.16076,-2358.85004,388441.66158,3392613.99609,1.11248,0.01415,10136755.47691,1999-05-12T03:47:57.416,15046.28302
192.85501,-1.21232,-2365.19048,388410.92802,3392610.23400,1.12032,0.01636,10112882.88095,2001-03-25T22:56:19.127,15039.80371
192.86501,-1.24773,-2354.47256,388391.78200,3392616.55732,1.11733,0.01516,10142326.15848,1999-11-02T19:59:45.520,15044.28448
192.87502,-1.12968,-2363.29021,388486.33590,3392599.31173,1.11922,0.01601,10474290.54842,1999-08-17T06:10:34.777,15091.93879
192.88503,-1.06786,-2374.88403,388526.03590,3392585.71650,1.12192,0.01609,10427179.92151,1999-11-12T14:16:37.705,15085.05828
192.89502,-1.00992,-2387.42254,388567.93417,3392575.42214,1.12536,0.01616,10423075.35118,2000-05-31T23:33:39.553,15090.24749
192.90500,-1.03697,-2378.41244,388531.61675,3392589.07308,1.12527,0.01615,10329885.44696,1999-08-04T22:11:54.239,15071.10840
192.91498,-1.13111,-2375.97092,388482.66062,3392589.70579,1.13777,0.01619,10414844.66387,2000-01-09T15:30:28.695,15089.03273
192.92498,-1.19551,-2367.60438,388438.94099,3392596.80223,1.11579,0.01618,10377784.46041,1999-03-03T06:57:50.164,15080.80906
192.93499,-1.24366,-2361.66196,388403.57409,3392604.46789,1.10700,0.01508,10368495.31785,1999-11-26T23:27:32.292,15076.56840
192.94498,-1.16481,-2352.34800,388434.71153,3392608.79437,1.12371,0.01604,10169283.86799,1999-07-04T14:09:43.028,15045.70588
192.95501,-1.12835,-2351.77154,388455.41335,3392604.51735,1.13352,0.01598,10314492.23817,2000-01-29T04:04:27.314,15069.41442
192.96501,-1.20517,-2363.52320,388427.50321,3392592.91161,1.14586,0.01601,10364477.09859,2000-05-09T21:18:08.461,15076.41480
192.97502,-1.18686,-2374.90259,388437.56375,3392583.14240,1.13376,0.01609,10319525.32798,2000-02-05T08:39:48.558,15072.78648
192.98501,-1.16453,-2376.97702,388457.53550,3392580.92004,1.15396,0.01604,10288641.11124,1999-05-19T08:23:50.453,15068.55666
192.99500,-1.07266,-2400.84438,388526.68685,3392563.62518,1.13501,0.01508,10464860.46661,1999-06-07T20:59:54.714,15087.22729
193.00501,-1.23201,-2397.85789,388445.52693,3392574.19882,1.14399,0.01512,10518724.71837,1999-07-28T17:36:30.088,15097.73326
193.01499,-1.25139,-2397.89126,388438.31203,3392571.98249,1.14116,0.01620,10623771.42257,2000-05-24T18:57:59.011,15112.59993
193.02502,-1.29347,-2384.73061,388398.91818,3392579.09354,1.16435,0.01601,10769427.85643,1999-10-07T02:49:21.032,15133.78406
193.03499,-1.33858,-2369.42552,388372.83478,3392584.42795,1.14761,0.01593,10758430.87813,1999-09-29T22:13:49.050,15135.39363
193.04501,-1.31902,-2369.42987,388377.24716,3392585.76884,1.13806,0.01589,10679236.83058,1999-05-12T03:47:27.215,15121.33828
193.05500,-1.27976,-2370.70370,388400.02200,3392582.99669,1.14618,0.01585,10750872.51641,1999-11-07T10:52:48.369,15131.59317
193.06499,-1.20547,-2377.21776,388451.21257,3392579.36322,1.14564,0.01488,10821020.13261,2001-01-16T02:42:58.733,15141.26719
193.07501,-1.08838,-2381.86892,388490.61668,3392584.65259,1.15591,0.01505,10603258.29072,1999-12-30T21:12:41.092,15109.91935
193.08500,-1.08429,-2392.26152,388514.13916,3392576.60054,1.13262,0.01613,10772247.33131,1999-03-17T16:09:59.924,15136.83692
193.09500,-1.08081,-2392.06708,388512.47322,3392578.42134,1.13087,0.01494,10724665.39060,2000-01-24T00:40:49.959,15127.46017
193.10501,-1.11721,-2392.90274,388498.09275,3392574.54015,1.12890,0.01616,10668425.70690,1999-05-07T12:52:41.053,15119.06607
193.11501,-0.98926,-2406.49347,388586.80328,3392557.39257,1.13350,0.01495,10611555.47053,2000-08-22T04:16:47.712,15117.31470
193.12502,-1.07638,-2400.09192,388533.51726,3392573.37233,1.13579,0.01625,10686162.71425,1999-03-17T16:09:53.924,15121.32214
193.13502,-0.97505,-2406.05310,388601.96960,3392566.62687,1.12051,0.01633,10642343.60059,2001-06-27T23:16:53.164,15114.88240
193.14501,-0.89669,-2411.96627,388655.32900,3392557.36460,1.11619,0.01634,10699025.39780,1999-03-27T10:27:47.955,15125.91576
193.15501,-0.76721,-2417.40328,388745.47032,3392549.61174,1.12325,0.01617,10897304.45210,1999-08-07T11:53:08.293,15151.45059
193.16500,-0.76980,-2423.44008,388732.49156,3392547.80622,1.12012,0.01520,10809846.09577,1999-11-07T10:52:31.968,15135.75036
193.17503,-0.79760,-2434.50306,388714.46862,3392539.32288,1.12830,0.01626,10834820.58514,2000-11-09T19:26:22.942,15145.35707
193.18501,-0.58045,-2465.06994,388862.68972,3392503.07895,1.12155,0.01506,10691576.72472,1999-07-09T05:02:30.623,15122.40911
193.19500,-0.72131,-2467.07014,388811.26254,3392501.33536,1.10366,0.01614,10979852.28537,2000-02-05T08:39:15.457,15166.20947
193.20498,-0.72450,-2476.11914,388824.68515,3392492.46003,1.12781,0.01525,11197779.56593,2000-08-07T19:04:43.200,15193.54067
193.21499,-0.70338,-2483.04054,388825.19618,3392489.66371,1.10108,0.01516,11019110.56986,1999-07-21T13:00:49.830,15168.49314
193.22499,-0.66427,-2480.49171,388836.06990,3392493.80807,1.12324,0.01626,10845154.11780,1999-06-29T10:45:48.725,15146.81821
193.23500,-0.72328,-2474.94490,388799.08196,3392502.50733,1.14804,0.01633,10805502.25608,1999-06-15T01:34:59.276,15138.00835
193.24500,-0.74623,-2455.01948,388786.69390,3392513.26355,1.14971,0.01515,10687351.33238,2001-04-11T09:27:48.544,15121.53391
193.25501,-0.74793,-2471.08608,388821.21914,3392493.17400,1.12815,0.01491,10496163.96066,2001-01-01T17:27:33.704,15095.17217
193.26499,-0.64351,-2466.36679,388854.23190,3392501.33618,1.12437,0.01622,10285140.29099,1999-09-27T08:31:09.346,15067.59733
193.27498,-0.64825,-2458.31527,388835.54910,3392508.61536,1.12567,0.01607,10367795.19794,1999-09-03T05:02:55.458,15079.70903
193.28500,-0.61485,-2461.08373,388854.29288,3392505.45049,1.12814,0.02690,10369030.86523,1999-11-26T23:26:39.590,15077.29062
193.29499,-0.60266,-2461.44205,388874.75713,3392497.50546,1.11802,0.05581,10324639.50269,1999-06-24T19:51:34.645,15070.81905
193.30499,-0.77126,-2445.36434,388766.35371,3392522.62415,1.11712,0.05122,10535744.07431,1999-05-19T08:23:02.351,15106.34491
193.31500,-0.77655,-2449.68181,388765.04892,3392521.00531,1.16033,0.04914,10575816.27706,1999-08-31T15:20:46.716,15105.99498
193.32500,-0.84035,-2442.84214,388716.36668,3392529.79615,1.14050,0.03183,10313815.11145,1999-06-02T17:35:17.933,15067.97841
193.33500,-0.67861,-2460.01714,388821.13129,3392519.33876,1.11386,0.02728,10689564.39536,2001-03-23T09:12:18.456,15121.46635
193.34501,-0.66614,-2475.46260,388847.77568,3392501.68572,1.12135,0.01535,10696856.74154,2001-05-26T02:10:01.035,15122.28034
193.35499,-0.56937,-2486.32869,388930.75581,3392486.04158,1.11724,0.01525,10842302.51554,2000-08-07T19:04:19.299,15143.19601
193.36499,-0.63155,-2488.27156,388888.62889,3392483.98007,1.13615,0.01517,10925855.01226,1999-06-02T17:35:12.032,15158.26255
193.37498,-0.66134,-2490.51327,388877.69644,3392476.72300,1.12871,0.01627,10940325.54143,1999-06-05T07:16:46.217,15157.26103
193.38501,-0.63126,-2502.31905,388907.05171,3392461.46914,1.12253,0.01617,11028707.52715,1999-03-27T10:27:12.054,15173.04635
193.39501,-0.70502,-2504.55857,388871.85809,3392452.63044,1.11563,0.01621,10878724.63691,1999-03-20T05:50:54.580,15151.70497
193.40500,-0.75862,-2499.36956,388827.86695,3392457.52405,1.10319,0.01505,10739254.66669,1999-12-04T04:01:54.293,15126.21104
193.41500,-0.83664,-2495.88522,388786.82508,3392461.63102,1.11638,0.02119,10733330.78794,2001-03-30T13:51:40.456,15131.22773
193.42499,-0.65312,-2498.45364,388869.24910,3392467.41381,1.13776,0.01640,10754616.74072,1999-12-11T08:37:23.403,15130.59694
193.43499,-0.57952,-2504.34837,388897.80584,3392465.62123,1.13182,0.01428,10912639.21140,2000-10-19T05:35:48.098,15152.76236
193.44500,-0.56553,-2489.68168,388893.41474,3392478.87051,1.14312,0.01529,10882896.64086,2000-12-01T09:16:19.392,15148.80044
193.45499,-0.50471,-2493.52653,388934.85262,3392470.07700,1.13021,0.01632,10856465.29815,1999-11-02T19:58:17.417,15142.21618
193.46498,-0.40969,-2511.71120,388994.62531,3392455.76664,1.11431,0.01529,10689339.17713,2001-03-11T13:36:06.968,15121.39206
193.47498,-0.33151,-2510.65796,389036.31344,3392458.80156,1.12243,0.01544,10751332.49813,1999-07-09T05:01:46.922,15132.77904
193.48499,-0.29689,-2513.25197,389042.77881,3392464.79653,1.13224,0.01560,10948700.45172,1999-10-07T02:48:11.930,15160.29049
193.49498,-0.47268,-2496.79449,388929.16096,3392490.54333,1.12247,0.01573,11189514.97779,1999-11-02T19:58:11.617,15190.93670
193.50500,-0.42238,-2491.64295,388951.69042,3392485.37201,1.12006,0.01662,11038219.56841,2000-01-02T10:53:36.265,15170.14555
193.51498,-0.42670,-2483.48151,388933.31904,3392491.75987,1.12939,0.01553,11010201.24021,1999-12-13T22:19:10.972,15166.14307
193.52499,-0.38080,-2495.49565,388981.51298,3392477.25549,1.11668,0.01536,11097568.95220,1999-04-08T05:57:34.005,15179.00951
193.53502,-0.35728,-2500.79037,389000.47404,3392465.16749,1.13904,0.01647,11052872.73181,2000-12-15T18:30:18.783,15172.65971
193.54501,-0.42058,-2509.77251,389005.86142,3392452.01200,1.13333,0.01630,11646134.43053,2000-09-10T16:51:37.325,15263.15870
193.55500,-0.48193,-2518.58935,388972.62124,3392439.05263,1.14198,0.01517,11415884.40028,1999-03-03T06:56:15.461,15224.64884
193.56500,-0.51961,-2512.87804,388940.92202,3392442.84329,1.13580,0.01525,11354162.88726,1999-06-02T17:34:42.531,15215.67683
193.57500,-0.56107,-2501.34257,388904.89932,3392457.72899,1.14913,0.01633,11531776.74867,1999-05-19T08:22:21.550,15240.87300
193.58501,-0.56578,-2483.43832,388890.91658,3392477.37480,1.13654,0.01521,11463275.47927,1999-05-29T02:40:06.566,15231.25244
193.59502,-0.65943,-2483.52277,388847.18702,3392471.51737,1.12757,0.01622,11433173.49193,2001-04-27T19:59:38.590,15227.21946
193.60500,-0.75165,-2474.76105,388783.55747,3392475.53261,1.11699,0.01610,11243303.88010,1999-08-04T22:10:09.435,15203.62504
193.61498,-0.75593,-2480.28232,388783.81833,3392470.12401,1.12572,0.01509,11227307.95515,2001-01-01T17:26:41.702,15201.19361
193.62500,-0.73792,-2482.02919,388792.27876,3392466.70209,1.11702,0.01605,11104917.60310,2000-03-03T01:47:19.002,15181.17267
193.63501,-0.64753,-2486.04290,388847.69070,3392460.99497,1.12657,0.01506,11018584.14157,2001-02-08T17:47:57.687,15165.73539
193.64499,-0.61310,-2484.54940,388869.96297,3392458.63041,1.12091,0.01600,11033297.76454,1999-11-19T18:50:14.093,15174.12198
193.65499,-0.63664,-2484.07451,388856.84470,3392460.61111,1.12712,0.01593,10961708.38900,2000-10-26T10:11:45.796,15161.20857
193.66501,-0.61233,-2483.24473,388870.44691,3392461.59202,1.12770,0.01380,11049408.72055,1999-11-10T00:33:16.734,15176.62080
193.67500,-0.54701,-2473.27755,388883.59379,3392474.72574,1.13238,0.01610,10920824.31285,1999-03-03T06:55:57.460,15157.92522
193.68496,-0.56349,-2468.97249,388869.03380,3392477.82209,1.11314,0.01504,10759297.80431,2001-04-11T09:26:44.841,15132.03580
193.69498,-0.54066,-2472.23728,388899.64049,3392475.21954,1.13550,0.01287,10929560.22122,1999-08-14T16:27:08.828,15153.23883
193.70499,-0.42103,-2476.26786,388970.33521,3392470.42379,1.11436,0.00000,10698770.10987,2001-05-18T21:29:15.172,15123.11652
193.71496,-0.56507,-2459.50209,388875.79180,3392490.80202,1.11964,0.00000,10727029.30035,1999-05-19T08:22:00.349,15129.78436
193.72497,-0.64403,-2451.91217,388811.50527,3392503.49416,1.11848,0.00000,10454474.04547,2001-06-16T03:38:38.345,15088.32210
193.73500,-0.60076,-2462.08140,388847.46661,3392494.03420,1.11569,0.00000,10539861.83196,2001-03-11T13:35:26.366,15103.51410
193.74500,-0.66636,-2470.86804,388819.25547,3392483.54522,1.10793,0.00000,10548927.97027,1999-03-15T02:26:03.961,15101.68961
193.75501,-0.59506,-2498.60014,388870.98527,3392459.82951,1.11316,0.00000,10430286.26712,1999-06-02T17:34:14.330,15081.95662
193.76501,-0.68843,-2492.61181,388828.65280,3392464.15839,1.11636,0.00000,10520802.82429,1999-03-20T05:49:59.978,15100.55055
193.77500,-0.57570,-2500.41925,388905.34873,3392453.39953,1.10036,0.00000,10616588.45384,1999-06-05T07:15:45.815,15114.42455
193.78502,-0.64943,-2499.18408,388860.89110,3392454.17732,1.09239,0.00000,10522621.59157,1999-09-24T18:48:27.840,15097.94638
193.79503,-0.63026,-2504.81772,388884.81542,3392441.12924,1.11087,0.00000,10551558.79961,1999-08-29T01:38:10.475,15102.33837
193.80503,-0.51461,-2514.00733,388955.30979,3392430.11758,1.12050,0.00000,10602190.02491,2000-03-10T06:22:06.984,15109.94260
193.81504,-0.61030,-2518.51026,388916.14637,3392421.59425,1.11455,0.00000,10483078.83852,1999-05-14T17:27:09.687,15093.17005
